case_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1290,0.4,0,0,0.134020618556701,0.1071428571428571,0.8888888888888888,0.2133333333333333,0.1546391752577319,0.0618556701030927,0.1362467866323907,0.0748299319727891,0
1291,0.8,0,1,0.6288659793814433,0.3801020408163265,0.7777777777777777,0.1916666666666667,0.5326460481099656,0.0927835051546391,0.5244215938303343,0.5374149659863946,0
1292,0.6000000000000001,0,1,0.6494845360824741,0.4566326530612244,1.0,0.175,0.3573883161512027,0.1443298969072164,0.5398457583547558,0.4557823129251701,0
1293,0.8,1,0,0.8041237113402061,0.7959183673469387,0.8888888888888888,0.6383333333333334,0.3539518900343642,0.4072164948453608,0.7660668380462725,0.653061224489796,1
1294,0.2,1,1,0.3195876288659794,0.2627551020408163,0.6666666666666665,0.7366666666666668,0.0103092783505154,0.0309278350515463,0.2082262210796915,0.3061224489795918,1
1295,0.8,0,0,0.3814432989690722,0.2474489795918367,0.4444444444444445,0.3833333333333334,0.3745704467353952,0.0103092783505154,0.3084832904884318,0.1292517006802721,0
1296,0.6000000000000001,1,0,0.1443298969072164,0.0816326530612245,0.4444444444444445,0.9066666666666668,0.1546391752577319,0.1134020618556701,0.1259640102827763,0.108843537414966,1
1297,0.4,0,1,0.3814432989690722,0.3469387755102041,0.8888888888888888,0.6916666666666667,0.1718213058419244,0.2886597938144329,0.2467866323907455,0.1428571428571428,1
1298,0.6000000000000001,1,1,0.8041237113402061,0.6632653061224489,0.5555555555555556,0.2933333333333333,0.7457044673539519,0.3402061855670103,0.4138817480719794,0.6122448979591837,0
1299,0.4,1,0,0.2061855670103092,0.1147959183673469,0.2222222222222222,0.7016666666666667,0.0618556701030927,0.0051546391752577,0.1696658097686375,0.1496598639455782,1
1300,0.8,0,0,0.7628865979381443,0.7653061224489796,0.5555555555555556,0.065,0.7010309278350515,0.4123711340206185,0.5629820051413882,0.3945578231292517,0
1301,1.0,0,1,0.2577319587628866,0.1658163265306122,0.2222222222222222,0.2683333333333334,0.1546391752577319,0.1030927835051546,0.2030848329048843,0.1156462585034013,0
1302,0.4,1,1,0.6288659793814433,0.5841836734693877,0.5555555555555556,0.4266666666666667,0.2405498281786941,0.4278350515463917,0.6143958868894602,0.3605442176870748,1
1303,0.6000000000000001,0,0,0.7731958762886597,0.4693877551020408,0.3333333333333333,0.305,0.5189003436426116,0.2886597938144329,0.6246786632390746,0.6938775510204083,0
1304,0.4,1,0,0.4432989690721649,0.4311224489795918,0.8888888888888888,0.1766666666666667,0.140893470790378,0.3247422680412371,0.3470437017994858,0.2244897959183673,0
1305,0.4,1,1,0.9484536082474226,0.6249999999999999,0.6666666666666665,0.3550000000000001,0.831615120274914,0.9381443298969072,0.948586118251928,0.5102040816326531,0
1306,0.0,0,0,0.4536082474226804,0.3137755102040816,0.7777777777777777,0.4566666666666668,0.1168384879725085,0.3195876288659793,0.3804627249357326,0.2448979591836735,1
1307,0.0,1,1,0.5154639175257731,0.3928571428571428,0.2222222222222222,0.6533333333333333,0.1305841924398625,0.3608247422680412,0.3213367609254499,0.3741496598639456,1
1308,1.0,1,1,0.8041237113402061,0.7525510204081632,0.8888888888888888,0.945,0.6082474226804123,0.7268041237113402,0.5784061696658098,0.6258503401360545,1
1309,0.2,0,1,1.0,0.9744897959183672,0.0,0.9583333333333336,0.6735395189003436,0.1494845360824742,0.5115681233933163,0.4421768707482993,1
1310,0.8,1,1,0.8556701030927835,0.4668367346938775,0.4444444444444445,0.4950000000000001,0.570446735395189,0.1649484536082474,0.532133676092545,0.7891156462585035,1
1311,0.4,1,1,0.4845360824742268,0.298469387755102,1.0,0.3550000000000001,0.4879725085910653,0.4175257731958763,0.4627249357326478,0.326530612244898,0
1312,0.6000000000000001,1,1,0.7010309278350515,0.6096938775510203,0.0,0.09,0.6254295532646048,0.3608247422680412,0.4010282776349614,0.5374149659863946,1
1313,0.4,0,0,0.9690721649484536,0.6530612244897959,0.8888888888888888,0.5783333333333334,0.4054982817869416,0.5103092783505154,0.9074550128534704,0.7823129251700681,1
1314,0.2,1,0,0.979381443298969,0.596938775510204,0.2222222222222222,0.9583333333333336,0.3951890034364261,0.7422680412371134,0.9717223650385604,0.7074829931972789,1
1315,0.2,1,0,0.6185567010309277,0.3571428571428571,1.0,0.865,0.2577319587628865,0.6030927835051546,0.4215938303341902,0.2925170068027211,1
1316,0.8,0,1,0.4020618556701031,0.2372448979591836,0.4444444444444445,0.3683333333333334,0.40893470790378,0.3659793814432989,0.3547557840616966,0.3333333333333333,0
1317,0.0,1,1,0.6082474226804123,0.4999999999999999,1.0,0.7683333333333333,0.1546391752577319,0.190721649484536,0.3187660668380462,0.4829931972789116,1
1318,0.0,1,0,0.0515463917525773,0.0408163265306122,0.8888888888888888,0.4533333333333333,0.0481099656357388,0.0515463917525773,0.0437017994858611,0.0204081632653061,1
1319,0.6000000000000001,1,0,0.6391752577319587,0.6071428571428571,0.5555555555555556,0.4516666666666667,0.6529209621993127,0.5927835051546392,0.3316195372750642,0.5102040816326531,1
1320,0.8,1,1,0.3711340206185567,0.1913265306122449,1.0,0.985,0.1580756013745704,0.3608247422680412,0.3598971722365038,0.2244897959183673,1
1321,0.2,0,0,0.4845360824742268,0.3698979591836734,0.5555555555555556,0.9916666666666668,0.2955326460481099,0.422680412371134,0.4627249357326478,0.3537414965986394,1
1322,0.4,1,0,0.1958762886597938,0.1607142857142857,1.0,0.4666666666666667,0.1305841924398625,0.211340206185567,0.1516709511568123,0.1428571428571428,1
1323,0.4,1,0,0.6185567010309277,0.5892857142857142,0.3333333333333333,0.5083333333333333,0.3436426116838488,0.5567010309278351,0.5526992287917738,0.6258503401360545,1
1324,0.8,0,0,0.1443298969072164,0.1224489795918367,0.3333333333333333,0.675,0.0824742268041237,0.0412371134020618,0.1233933161953727,0.1292517006802721,1
1325,0.2,0,1,0.1134020618556701,0.1198979591836734,1.0,0.205,0.0309278350515463,0.0412371134020618,0.0925449871465295,0.108843537414966,0
1326,1.0,0,1,0.7319587628865979,0.5663265306122448,0.0,0.91,0.3367697594501718,0.2422680412371134,0.5141388174807199,0.3877551020408163,1
1327,0.4,0,0,0.1958762886597938,0.1198979591836734,0.1111111111111111,0.4033333333333334,0.0240549828178694,0.0309278350515463,0.1619537275064267,0.2108843537414966,0
1328,1.0,0,0,0.0412371134020618,0.0535714285714285,0.8888888888888888,0.5516666666666667,0.0206185567010309,0.0154639175257731,0.0462724935732647,0.0612244897959183,1
1329,0.8,1,0,0.7010309278350515,0.6173469387755102,0.8888888888888888,0.03,0.1477663230240549,0.0876288659793814,0.4113110539845758,0.2448979591836735,0
1330,0.2,0,1,0.288659793814433,0.1658163265306122,0.4444444444444445,0.4016666666666667,0.1993127147766323,0.2938144329896907,0.2673521850899742,0.1972789115646258,0
1331,0.2,1,0,0.0721649484536082,0.0663265306122449,1.0,0.8033333333333335,0.0,0.0773195876288659,0.0822622107969151,0.054421768707483,1
1332,0.4,1,0,0.9690721649484536,0.885204081632653,0.0,0.9800000000000002,0.4329896907216495,0.3350515463917525,0.9665809768637532,0.3945578231292517,1
1333,0.0,1,0,0.134020618556701,0.0841836734693877,0.6666666666666665,0.7450000000000001,0.0068728522336769,0.0721649484536082,0.0694087403598971,0.0816326530612245,1
1334,0.0,1,1,0.4948453608247422,0.4744897959183673,0.2222222222222222,0.5683333333333334,0.1477663230240549,0.4381443298969072,0.4961439588688945,0.4557823129251701,1
1335,0.6000000000000001,1,1,0.0309278350515463,0.0357142857142857,0.1111111111111111,0.5666666666666667,0.0137457044673539,0.0360824742268041,0.0257069408740359,0.0136054421768707,1
1336,0.8,0,0,0.7628865979381443,0.7091836734693877,0.5555555555555556,0.04,0.4295532646048109,0.4381443298969072,0.5038560411311055,0.7551020408163266,0
1337,0.8,1,0,0.5463917525773195,0.5331632653061223,1.0,0.0983333333333333,0.1443298969072164,0.2731958762886597,0.4704370179948586,0.435374149659864,0
1338,0.0,0,1,0.6597938144329897,0.586734693877551,0.5555555555555556,0.0633333333333333,0.0824742268041237,0.0412371134020618,0.4781491002570694,0.6326530612244898,0
1339,0.0,1,0,0.1237113402061855,0.0739795918367346,0.6666666666666665,0.14,0.1065292096219931,0.0412371134020618,0.0796915167095115,0.1360544217687075,0
1340,1.0,0,1,0.8865979381443299,0.6709183673469387,0.7777777777777777,0.4083333333333334,0.6563573883161512,0.8556701030927835,0.7737789203084834,0.5170068027210885,0
1341,1.0,0,0,0.6185567010309277,0.6096938775510203,0.8888888888888888,0.5166666666666668,0.3505154639175257,0.4020618556701031,0.4961439588688945,0.5646258503401361,1
1342,0.4,1,1,0.8350515463917525,0.7040816326530611,0.8888888888888888,0.9000000000000001,0.4329896907216495,0.1804123711340206,0.4832904884318766,0.6258503401360545,1
1343,0.6000000000000001,0,0,0.2268041237113401,0.1989795918367346,0.2222222222222222,0.55,0.1752577319587628,0.1494845360824742,0.2262210796915167,0.1564625850340136,1
1344,0.2,1,0,0.9175257731958762,0.7882653061224489,0.1111111111111111,0.3466666666666667,0.4398625429553264,0.6030927835051546,0.7917737789203085,0.5306122448979592,1
1345,0.0,0,1,0.958762886597938,0.8826530612244897,0.1111111111111111,0.3916666666666667,0.0274914089347079,0.7268041237113402,0.6503856041131106,0.9523809523809524,1
1346,0.2,1,0,0.1030927835051546,0.0790816326530612,1.0,0.6950000000000001,0.1065292096219931,0.0773195876288659,0.0565552699228791,0.0612244897959183,1
1347,0.4,1,1,0.7731958762886597,0.4846938775510204,0.3333333333333333,0.7250000000000001,0.0412371134020618,0.0979381443298969,0.6041131105398458,0.7074829931972789,1
1348,1.0,1,1,0.7835051546391752,0.5535714285714285,1.0,0.38,0.1993127147766323,0.4536082474226804,0.6272493573264782,0.3333333333333333,0
1349,0.0,1,1,0.9484536082474226,0.5025510204081632,0.1111111111111111,0.0833333333333333,0.1134020618556701,0.0721649484536082,0.948586118251928,0.3197278911564626,0
1350,0.0,0,0,0.1546391752577319,0.1377551020408163,0.5555555555555556,0.2033333333333333,0.1168384879725085,0.056701030927835,0.1593830334190231,0.0612244897959183,0
1351,1.0,1,0,0.3917525773195876,0.3418367346938775,0.2222222222222222,0.3266666666666667,0.0,0.0721649484536082,0.3984575835475578,0.2517006802721088,0
1352,0.8,0,0,0.4123711340206186,0.3877551020408163,0.8888888888888888,0.8233333333333335,0.2508591065292096,0.0360824742268041,0.3367609254498714,0.1496598639455782,1
1353,0.4,1,0,0.2268041237113401,0.1887755102040816,0.2222222222222222,0.6983333333333335,0.2061855670103092,0.0876288659793814,0.1645244215938303,0.108843537414966,1
1354,0.6000000000000001,0,1,0.2577319587628866,0.1479591836734693,0.6666666666666665,0.55,0.134020618556701,0.1443298969072164,0.2647814910025707,0.1564625850340136,1
1355,0.6000000000000001,0,1,0.0412371134020618,0.0382653061224489,0.1111111111111111,0.905,0.0481099656357388,0.0154639175257731,0.0359897172236503,0.0272108843537415,1
1356,0.4,1,0,0.4536082474226804,0.3903061224489796,0.0,0.7733333333333334,0.2646048109965636,0.0773195876288659,0.403598971722365,0.3945578231292517,1
1357,0.6000000000000001,1,0,0.7216494845360825,0.4438775510204081,0.1111111111111111,0.6033333333333335,0.4501718213058419,0.5927835051546392,0.4113110539845758,0.3605442176870748,1
1358,0.0,0,0,0.4639175257731959,0.3877551020408163,0.7777777777777777,0.0183333333333333,0.4398625429553264,0.0103092783505154,0.442159383033419,0.1836734693877551,0
1359,0.8,0,0,0.422680412371134,0.2499999999999999,0.0,0.51,0.3402061855670103,0.0927835051546391,0.2210796915167095,0.3741496598639456,1
1360,1.0,1,0,0.4639175257731959,0.2525510204081633,0.7777777777777777,0.9566666666666668,0.3711340206185567,0.3969072164948453,0.2776349614395886,0.4761904761904762,1
1361,0.8,0,1,0.8762886597938143,0.7576530612244897,0.1111111111111111,0.1166666666666667,0.6048109965635738,0.8041237113402062,0.8817480719794345,0.8231292517006803,1
1362,0.2,1,0,0.7010309278350515,0.5153061224489796,0.4444444444444445,0.19,0.6769759450171822,0.3865979381443299,0.5244215938303343,0.3469387755102041,0
1363,0.4,0,0,0.0412371134020618,0.0204081632653061,0.4444444444444445,0.8333333333333335,0.0412371134020618,0.0103092783505154,0.0514138817480719,0.0612244897959183,1
1364,0.2,0,0,0.6804123711340205,0.423469387755102,0.5555555555555556,0.7983333333333333,0.4742268041237113,0.5257731958762887,0.5938303341902315,0.2993197278911564,1
1365,0.2,0,0,0.6391752577319587,0.3520408163265306,1.0,0.4216666666666667,0.4020618556701031,0.2319587628865979,0.506426735218509,0.2448979591836735,1
1366,0.8,0,0,0.7628865979381443,0.7551020408163265,0.8888888888888888,0.2416666666666667,0.1649484536082474,0.7164948453608248,0.4652956298200514,0.3877551020408163,0
1367,0.6000000000000001,0,0,0.9072164948453608,0.5382653061224489,0.3333333333333333,0.3266666666666667,0.563573883161512,0.3762886597938144,0.8097686375321338,0.8503401360544218,0
1368,0.0,1,1,0.2268041237113401,0.1428571428571428,0.4444444444444445,0.5833333333333335,0.1752577319587628,0.190721649484536,0.1285347043701799,0.1564625850340136,1
1369,0.6000000000000001,0,0,0.6804123711340205,0.4489795918367347,0.2222222222222222,0.8050000000000002,0.6872852233676976,0.5051546391752577,0.5989717223650386,0.3741496598639456,1
1370,1.0,1,1,0.3402061855670103,0.336734693877551,0.4444444444444445,0.3916666666666667,0.1065292096219931,0.2938144329896907,0.313624678663239,0.2108843537414966,0
1371,0.8,1,1,0.8969072164948453,0.8596938775510203,1.0,0.1916666666666667,0.4639175257731958,0.1597938144329896,0.8560411311053985,0.870748299319728,0
1372,0.0,0,0,0.5979381443298969,0.3826530612244898,0.3333333333333333,0.6816666666666666,0.3058419243986254,0.0876288659793814,0.4138817480719794,0.2380952380952381,1
1373,0.6000000000000001,0,0,0.0515463917525773,0.0561224489795918,0.6666666666666665,0.865,0.0549828178694158,0.0515463917525773,0.0462724935732647,0.0612244897959183,1
1374,0.0,0,1,0.6804123711340205,0.4336734693877551,0.8888888888888888,0.9016666666666668,0.3608247422680412,0.4432989690721649,0.403598971722365,0.5918367346938775,1
1375,0.8,0,1,0.5257731958762886,0.2653061224489796,0.5555555555555556,0.6666666666666667,0.5429553264604811,0.0979381443298969,0.519280205655527,0.1972789115646258,1
1376,0.2,1,1,0.1237113402061855,0.0994897959183673,0.1111111111111111,0.9683333333333336,0.0962199312714776,0.0618556701030927,0.1233933161953727,0.0884353741496598,1
1377,0.4,1,1,0.1237113402061855,0.1096938775510204,0.1111111111111111,0.8400000000000001,0.0652920962199312,0.1134020618556701,0.1259640102827763,0.0476190476190476,1
1378,0.8,0,0,0.9278350515463916,0.5459183673469387,0.2222222222222222,0.5883333333333334,0.7800687285223368,0.2371134020618556,0.7480719794344474,0.5850340136054423,1
1379,0.2,1,1,0.7938144329896907,0.7372448979591836,0.0,0.605,0.6735395189003436,0.6237113402061856,0.7275064267352186,0.6870748299319729,1
1380,0.0,0,0,0.4432989690721649,0.4387755102040816,0.4444444444444445,0.325,0.3539518900343642,0.1804123711340206,0.2416452442159383,0.4217687074829932,0
1381,0.2,0,0,0.3711340206185567,0.2423469387755102,0.3333333333333333,0.0583333333333333,0.0034364261168384,0.2628865979381443,0.3573264781491002,0.1224489795918367,0
1382,1.0,1,1,0.134020618556701,0.1173469387755102,0.2222222222222222,0.53,0.1168384879725085,0.0515463917525773,0.0745501285347043,0.0612244897959183,1
1383,0.6000000000000001,0,0,0.1030927835051546,0.0535714285714285,0.5555555555555556,0.3,0.1030927835051546,0.0051546391752577,0.0719794344473007,0.1156462585034013,0
1384,0.8,0,0,0.1546391752577319,0.1173469387755102,0.8888888888888888,0.905,0.1649484536082474,0.1134020618556701,0.1516709511568123,0.1224489795918367,1
1385,0.8,1,0,0.5154639175257731,0.3520408163265306,0.7777777777777777,0.305,0.4054982817869416,0.0412371134020618,0.4858611825192802,0.1836734693877551,0
1386,0.2,0,0,0.1443298969072164,0.1224489795918367,0.5555555555555556,0.4133333333333334,0.0756013745704467,0.1391752577319587,0.0848329048843187,0.054421768707483,0
1387,0.8,1,1,0.6597938144329897,0.4005102040816326,0.7777777777777777,0.1316666666666667,0.2233676975945017,0.6494845360824743,0.6272493573264782,0.3061224489795918,0
1388,1.0,0,1,0.9484536082474226,0.6709183673469387,1.0,0.7850000000000001,0.3505154639175257,0.6494845360824743,0.9408740359897172,0.7959183673469389,1
1389,0.8,1,1,0.0103092783505154,0.0051020408163265,0.0,0.0883333333333333,0.0206185567010309,0.0051546391752577,0.0231362467866323,0.0272108843537415,0
1390,1.0,0,0,0.4536082474226804,0.2857142857142857,0.7777777777777777,0.6133333333333335,0.2233676975945017,0.1597938144329896,0.2544987146529563,0.3741496598639456,1
1391,0.6000000000000001,0,1,0.6082474226804123,0.5357142857142857,0.0,0.145,0.2439862542955326,0.1597938144329896,0.4113110539845758,0.2789115646258503,1
1392,0.0,0,1,0.134020618556701,0.096938775510204,0.5555555555555556,0.8150000000000002,0.1237113402061855,0.0824742268041237,0.1413881748071979,0.0884353741496598,1
1393,0.0,1,1,0.0206185567010309,0.0153061224489795,0.0,0.925,0.0,0.0257731958762886,0.0257069408740359,0.0272108843537415,1
1394,0.0,0,0,0.8762886597938143,0.8494897959183673,0.6666666666666665,0.7516666666666667,0.2439862542955326,0.7061855670103092,0.5784061696658098,0.4761904761904762,1
1395,0.6000000000000001,0,0,0.7010309278350515,0.5433673469387754,0.5555555555555556,0.7316666666666667,0.0549828178694158,0.3917525773195876,0.622107969151671,0.5714285714285715,1
1396,0.8,1,0,0.4639175257731959,0.3265306122448979,0.6666666666666665,0.32,0.0343642611683848,0.2319587628865979,0.3547557840616966,0.435374149659864,0
1397,0.8,0,1,0.7628865979381443,0.5994897959183673,0.7777777777777777,0.9933333333333334,0.127147766323024,0.2319587628865979,0.3881748071979434,0.435374149659864,1
1398,0.2,0,1,0.9278350515463916,0.6173469387755102,0.1111111111111111,0.4083333333333334,0.8831615120274914,0.0,0.5218508997429306,0.9047619047619048,0
1399,1.0,0,0,0.9484536082474226,0.9311224489795916,1.0,0.985,0.4776632302405498,0.8556701030927835,0.4884318766066838,0.6054421768707483,1
1400,0.0,1,0,0.4742268041237113,0.3775510204081632,0.2222222222222222,0.9133333333333332,0.0446735395189003,0.0154639175257731,0.4755784061696658,0.2380952380952381,1
1401,0.6000000000000001,0,1,0.0412371134020618,0.0535714285714285,0.5555555555555556,0.9733333333333334,0.0206185567010309,0.0412371134020618,0.0282776349614395,0.0408163265306122,1
1402,0.6000000000000001,1,1,0.4845360824742268,0.3571428571428571,0.6666666666666665,0.2316666666666667,0.3539518900343642,0.2886597938144329,0.4395886889460154,0.3469387755102041,0
1403,0.6000000000000001,1,1,0.3195876288659794,0.2091836734693877,0.5555555555555556,0.4766666666666667,0.2577319587628865,0.2628865979381443,0.1928020565552699,0.2653061224489796,1
1404,0.6000000000000001,1,1,0.9175257731958762,0.4719387755102041,1.0,0.0133333333333334,0.4982817869415807,0.5257731958762887,0.519280205655527,0.326530612244898,0
1405,1.0,1,0,0.6082474226804123,0.5918367346938774,0.7777777777777777,0.0,0.0103092783505154,0.0360824742268041,0.5784061696658098,0.326530612244898,0
1406,0.6000000000000001,1,1,0.845360824742268,0.4923469387755102,0.0,0.7350000000000001,0.7388316151202748,0.0103092783505154,0.4730077120822622,0.5646258503401361,1
1407,0.8,1,0,0.7938144329896907,0.7933673469387754,0.3333333333333333,0.6633333333333333,0.5670103092783505,0.5876288659793815,0.7300771208226222,0.3469387755102041,1
1408,0.4,0,1,0.6082474226804123,0.5612244897959183,0.4444444444444445,0.7216666666666667,0.415807560137457,0.5,0.4344473007712082,0.380952380952381,1
1409,0.6000000000000001,0,1,0.1855670103092783,0.0994897959183673,0.7777777777777777,0.4516666666666667,0.0584192439862542,0.2010309278350515,0.1413881748071979,0.0884353741496598,1
1410,0.6000000000000001,1,1,1.0,0.7551020408163265,1.0,0.3166666666666667,0.3608247422680412,0.4690721649484536,0.6889460154241646,0.5034013605442177,0
1411,0.4,0,0,0.958762886597938,0.6403061224489796,0.7777777777777777,0.2516666666666667,0.6529209621993127,0.1494845360824742,0.8611825192802057,0.7755102040816327,0
1412,0.8,1,1,0.1752577319587628,0.1658163265306122,0.2222222222222222,0.4316666666666667,0.1237113402061855,0.1134020618556701,0.1516709511568123,0.0816326530612245,1
1413,0.8,1,1,0.6907216494845361,0.5382653061224489,0.4444444444444445,0.4616666666666668,0.4295532646048109,0.1134020618556701,0.3753213367609254,0.4285714285714286,1
1414,0.4,0,1,0.134020618556701,0.1198979591836734,0.1111111111111111,0.5216666666666667,0.1512027491408934,0.0670103092783505,0.1259640102827763,0.1428571428571428,1
1415,0.8,0,0,0.1752577319587628,0.0892857142857142,1.0,0.8083333333333333,0.0343642611683848,0.0309278350515463,0.1491002570694087,0.1020408163265306,1
1416,0.0,1,1,0.2164948453608247,0.1454081632653061,0.3333333333333333,0.6500000000000001,0.1890034364261168,0.1494845360824742,0.1465295629820051,0.1360544217687075,1
1417,0.4,0,0,0.7835051546391752,0.4285714285714285,0.6666666666666665,0.085,0.6529209621993127,0.3711340206185567,0.4884318766066838,0.4829931972789116,0
1418,0.8,0,0,0.0206185567010309,0.0178571428571428,0.4444444444444445,0.245,0.0,0.0154639175257731,0.0154241645244215,0.0204081632653061,0
1419,0.0,1,1,0.9484536082474226,0.4821428571428571,1.0,0.6800000000000002,0.7285223367697594,0.8402061855670103,0.5938303341902315,0.8979591836734695,1
1420,0.4,1,0,0.9175257731958762,0.5459183673469387,0.5555555555555556,0.415,0.8762886597938144,0.5670103092783505,0.8843187660668381,0.8299319727891157,0
1421,0.2,1,1,0.9072164948453608,0.4719387755102041,0.3333333333333333,0.8283333333333334,0.140893470790378,0.4845360824742268,0.5809768637532134,0.5102040816326531,1
1422,0.8,0,0,0.7113402061855669,0.3571428571428571,0.6666666666666665,0.395,0.4707903780068728,0.5360824742268041,0.4601542416452442,0.4149659863945578,0
1423,0.6000000000000001,1,0,0.0618556701030927,0.0561224489795918,0.5555555555555556,0.8800000000000001,0.0584192439862542,0.0,0.0308483290488431,0.0476190476190476,1
1424,0.0,1,1,0.4432989690721649,0.2372448979591836,0.6666666666666665,0.285,0.1099656357388316,0.3969072164948453,0.2750642673521851,0.2448979591836735,0
1425,1.0,1,0,0.8556701030927835,0.6403061224489796,0.1111111111111111,0.06,0.2920962199312715,0.0618556701030927,0.7789203084832905,0.6122448979591837,0
1426,0.6000000000000001,0,1,0.2371134020618556,0.2423469387755102,0.7777777777777777,0.2066666666666666,0.1615120274914089,0.1649484536082474,0.1413881748071979,0.0884353741496598,0
1427,0.4,1,0,0.134020618556701,0.0765306122448979,0.8888888888888888,0.2333333333333334,0.0274914089347079,0.1185567010309278,0.0694087403598971,0.1224489795918367,0
1428,0.0,0,0,0.6185567010309277,0.4336734693877551,0.3333333333333333,0.4716666666666667,0.127147766323024,0.2010309278350515,0.3419023136246786,0.2244897959183673,1
1429,0.2,0,1,0.1134020618556701,0.0663265306122449,0.2222222222222222,0.3,0.0996563573883161,0.0154639175257731,0.0668380462724935,0.0952380952380952,0
1430,1.0,0,0,0.6597938144329897,0.6505102040816326,0.4444444444444445,0.6166666666666667,0.1580756013745704,0.3711340206185567,0.5218508997429306,0.5782312925170069,1
1431,0.0,1,1,0.5257731958762886,0.3418367346938775,0.2222222222222222,0.0483333333333333,0.3024054982817869,0.3917525773195876,0.2802056555269923,0.1904761904761905,0
1432,1.0,0,0,0.1237113402061855,0.0688775510204081,0.2222222222222222,0.7566666666666668,0.120274914089347,0.1391752577319587,0.1285347043701799,0.0952380952380952,1
1433,0.4,0,1,0.2783505154639175,0.1913265306122449,0.8888888888888888,0.4800000000000001,0.0137457044673539,0.0051546391752577,0.2904884318766066,0.2857142857142857,1
1434,0.6000000000000001,0,0,0.6494845360824741,0.413265306122449,0.1111111111111111,0.4183333333333334,0.1821305841924398,0.0412371134020618,0.467866323907455,0.5170068027210885,1
1435,0.6000000000000001,1,0,0.8350515463917525,0.4744897959183673,0.1111111111111111,0.0266666666666667,0.6941580756013745,0.5,0.5398457583547558,0.5578231292517007,0
1436,0.4,0,1,0.8969072164948453,0.8137755102040816,0.5555555555555556,0.1366666666666667,0.0,0.5824742268041236,0.519280205655527,0.3673469387755102,0
1437,0.6000000000000001,1,0,0.5257731958762886,0.375,0.2222222222222222,0.6950000000000001,0.2405498281786941,0.211340206185567,0.4318766066838046,0.3605442176870748,1
1438,0.0,1,0,0.268041237113402,0.1785714285714285,0.2222222222222222,0.6266666666666667,0.120274914089347,0.1134020618556701,0.1388174807197943,0.217687074829932,1
1439,0.2,0,0,0.8041237113402061,0.7015306122448979,0.2222222222222222,0.6116666666666668,0.2061855670103092,0.6494845360824743,0.5706940874035991,0.6734693877551021,1
1440,0.6000000000000001,0,0,0.3814432989690722,0.2602040816326531,1.0,0.8683333333333334,0.0549828178694158,0.3247422680412371,0.2750642673521851,0.2653061224489796,1
1441,0.0,1,0,0.6185567010309277,0.5051020408163265,1.0,0.075,0.3195876288659793,0.3041237113402061,0.4395886889460154,0.2789115646258503,0
1442,0.6000000000000001,0,1,0.5876288659793814,0.4821428571428571,0.4444444444444445,0.2366666666666667,0.3264604810996563,0.0257731958762886,0.4627249357326478,0.3197278911564626,0
1443,0.2,1,1,0.5979381443298969,0.586734693877551,0.5555555555555556,0.6200000000000001,0.0687285223367697,0.5824742268041236,0.4961439588688945,0.435374149659864,1
1444,0.6000000000000001,0,1,0.9175257731958762,0.7397959183673468,0.0,0.3466666666666667,0.6529209621993127,0.2628865979381443,0.8046272493573265,0.8095238095238095,1
1445,1.0,1,1,0.3298969072164948,0.3061224489795918,0.4444444444444445,0.5250000000000001,0.2405498281786941,0.0824742268041237,0.2853470437017995,0.2380952380952381,1
1446,0.2,1,1,0.1649484536082474,0.1045918367346938,0.3333333333333333,0.6483333333333334,0.1099656357388316,0.1288659793814432,0.0899742930591259,0.108843537414966,1
1447,0.2,1,0,0.0103092783505154,0.0229591836734693,0.8888888888888888,0.7450000000000001,0.0034364261168384,0.0,0.0102827763496143,0.0136054421768707,0
1448,0.2,1,1,0.9072164948453608,0.5739795918367346,0.4444444444444445,0.1866666666666667,0.0,0.8041237113402062,0.8149100257069409,0.3197278911564626,0
1449,0.2,1,0,0.6391752577319587,0.423469387755102,0.0,0.6716666666666666,0.2164948453608247,0.3762886597938144,0.4010282776349614,0.5034013605442177,1
1450,1.0,0,0,0.5773195876288659,0.5586734693877551,0.7777777777777777,0.9733333333333334,0.0412371134020618,0.2474226804123711,0.493573264781491,0.5782312925170069,1
1451,1.0,1,1,0.2474226804123711,0.211734693877551,0.8888888888888888,0.585,0.0343642611683848,0.0051546391752577,0.1928020565552699,0.1768707482993197,1
1452,0.8,0,0,0.6597938144329897,0.4336734693877551,0.6666666666666665,0.8216666666666668,0.5738831615120275,0.0721649484536082,0.442159383033419,0.2653061224489796,1
1453,0.4,0,0,0.6082474226804123,0.548469387755102,0.1111111111111111,0.1783333333333333,0.3367697594501718,0.0051546391752577,0.5115681233933163,0.3945578231292517,1
1454,0.4,0,0,0.4020618556701031,0.2755102040816327,0.3333333333333333,0.15,0.0274914089347079,0.1597938144329896,0.2519280205655527,0.2312925170068027,0
1455,0.6000000000000001,0,1,0.0103092783505154,0.0178571428571428,0.5555555555555556,0.2816666666666667,0.0206185567010309,0.0206185567010309,0.0102827763496143,0.0204081632653061,0
1456,0.8,1,0,0.4639175257731959,0.2576530612244898,0.2222222222222222,0.1216666666666667,0.2336769759450171,0.4432989690721649,0.3598971722365038,0.3673469387755102,0
1457,0.8,1,1,0.134020618556701,0.1403061224489795,0.0,0.0066666666666667,0.0824742268041237,0.0824742268041237,0.0771208226221079,0.0952380952380952,1
